"_id",company,get_name,legal_person,registered_capital,registered_time,score,url
5a3cbabda5d9660b3091654a,智本时代(北京)科技有限公司,智本时代（北京）科技有限公司,吴磊,500 万人民币,2017-05-27,67,https://m.tianyancha.com/company/3069044239
5a3cbabea5d9660b3091654b,北京未来进程信息技术有限公司,北京未来进程信息技术有限公司,胡淑岚,500 万人民币,2016-03-03,68,https://m.tianyancha.com/company/2350678218
5a3cbabfa5d9660b3091654c,北京创鑫旅程网络技术有限公司,北京创鑫旅程网络技术有限公司,陈罡,3900 万美元,2011-08-09,78,https://m.tianyancha.com/company/27066652
5a3cbac1a5d9660b3091654d,北京学而思网络科技有限公司,北京学而思网络科技有限公司,樊保荣,300 万人民币,2007-08-23,93,https://m.tianyancha.com/company/7034703
5a3cbac1a5d9660b3091654e,北京光云动漫文化有限公司,北京光云动漫文化有限公司,刘懿,300 万人民币,2015-10-26,56,https://m.tianyancha.com/company/2312068155
5a3cbac2a5d9660b3091654f,音曼(北京)科技有限公司,北龙中网（北京）科技有限责任公司,毛伟,1791.54 万人民币,2009-11-06,88,https://m.tianyancha.com/company/11194912
5a3cbac3a5d9660b30916550,信亦宏达网络存储技术(北京)有限公司,信亦宏达网络存储技术（北京）有限公司,刘奕实,5000 万人民币,2007-06-14,81,https://m.tianyancha.com/company/4307218
5a3cbac4a5d9660b30916551,北京雅林士博建筑工程有限公司,北京雅林士博建筑工程有限公司,林山,3000 万元 人民币,1994-03-09,79,https://m.tianyancha.com/company/24122709
5a3cbac5a5d9660b30916552,北京鲸鲨软件科技有限公司,北京鲸鲨软件科技有限公司,王晓强,2679 万人民币,2007-04-28,85,https://m.tianyancha.com/company/11996389
5a3cbac6a5d9660b30916553,北京天维科技有限公司,北京天维科技有限公司,王勇,1000 万人民币,2014-10-17,77,https://m.tianyancha.com/company/24723127
5a3cbac7a5d9660b30916554,尚德机构,北京尚德在线教育科技有限公司,刘通博,198.5626 万人民币,2013-09-27,97,https://m.tianyancha.com/company/2357866188
5a3cbac8a5d9660b30916555,北京好赞移动科技有限公司,北京好赞移动科技有限公司,周首,4950 万美元,2014-05-30,86,https://m.tianyancha.com/company/24468844
5a3cbac9a5d9660b30916556,北京信通泰克科技有限公司,北京信通泰克科技有限公司,杨雪,5000 万人民币,2011-06-27,60,https://m.tianyancha.com/company/32642262
5a3cbacaa5d9660b30916557,北京课观教育科技有限责任公司,北京课观教育科技有限责任公司,张峰,100 万元 人民币,2015-05-14,73,https://m.tianyancha.com/company/2314831516
5a3cbacba5d9660b30916558,北京麒麟合盛网络技术有限公司,麒麟合盛网络技术股份有限公司,李涛,36000 万元 人民币,2014-09-18,94,https://m.tianyancha.com/company/3129613243
5a3cbacca5d9660b30916559,中青博联整合营销顾问股份有限公司,中青博联整合营销顾问股份有限公司,袁浩,10370 万元 人民币,2007-05-16,97,https://m.tianyancha.com/company/2345024348
5a3cbacda5d9660b3091655a,蓝港在线(北京)科技有限公司,蓝港在线（北京）科技有限公司,王峰,1000 万人民币,2007-03-30,98,https://m.tianyancha.com/company/11812887
5a3cbacfa5d9660b3091655b,YOKA时尚网,时尚传媒有限公司,王媛,5000 万人民币,2011-12-02,96,https://m.tianyancha.com/company/26795358
5a3cbad0a5d9660b3091655c,中邮信息科技(北京)有限公司,融联易云金融信息服务（北京）有限公司,陈翀,32000 万人民币,2017-09-21,94,https://m.tianyancha.com/company/3100601667
5a3cbad0a5d9660b3091655d,星河互联集团有限公司,星河互联集团有限公司,徐茂栋,10298.42 万人民币,2009-07-01,99,https://m.tianyancha.com/company/2357925188
5a3cbad1a5d9660b3091655e,苏州金唯智生物科技有限公司,苏州金唯智生物科技有限公司,LIAO GUOJUAN,900万美元,2010-06-01,92,https://m.tianyancha.com/company/2316396584
5a3cbad2a5d9660b3091655f,北京美福科技股份有限公司,北京美福科技股份有限公司,张继辉,2000 万元 人民币,1998-09-22,71,https://m.tianyancha.com/company/2357712891
5a3cbad3a5d9660b30916560,北京人合创咨询有限公司,北京人合创咨询有限公司,刘桂兰,50 万人民币,2016-12-13,53,https://m.tianyancha.com/company/3018612134
5a3cbad4a5d9660b30916561,北京博奥晶典生物技术有限公司,北京博奥晶典生物技术有限公司,许俊泉,1500 万人民币,2012-08-17,95,https://m.tianyancha.com/company/31023064
5a3cbad5a5d9660b30916562,北京华路时代信息技术有限公司,北京华路时代信息技术股份有限公司,朱凌锋,3360 万人民币,2005-12-23,92,https://m.tianyancha.com/company/1217324384
5a3cbad6a5d9660b30916563,小船出海教育科技(北京)有限公司,小船出海教育科技（北京）有限公司,胡长涓,1000 万人民币,2015-06-10,86,https://m.tianyancha.com/company/2310297330
5a3cbad7a5d9660b30916564,飞鹤乳业,黑龙江飞鹤乳业有限公司,冷友斌,4500万美元,2002-05-28,99,https://m.tianyancha.com/company/28229172
5a3cbad8a5d9660b30916565,北京博奥医学检验所有限公司,北京博奥医学检验所有限公司,史保明,6600 万人民币,2012-11-19,99,https://m.tianyancha.com/company/27417461
5a3cbad9a5d9660b30916566,中海微银资产管理有限公司,中海微银资产管理有限公司,潘世梁,50000 万人民币,2014-09-18,87,https://m.tianyancha.com/company/26046207
5a3cbadaa5d9660b30916567,象翌微链科技发展有限公司,象翌微链科技发展有限公司,陶国谦,11111.111111万人民币,2012-04-20,99,https://m.tianyancha.com/company/28603437
5a3cbadba5d9660b30916568,华彬投资(中国)有限公司,华彬投资（中国）有限公司,严彬,26785 万美元,2009-05-12,98,https://m.tianyancha.com/company/24804650
5a3cbadca5d9660b30916569,北京小度互娱科技有限公司,北京小度互娱科技有限公司,胡浩,518.325100万人民币,2016-04-01,92,https://m.tianyancha.com/company/2350111935
5a3cbadda5d9660b3091656a,极晨智道信息技术（北京）有限公司,极晨智道信息技术（北京）有限公司,李永红,1000 万人民币,2007-03-09,72,https://m.tianyancha.com/company/25069462
5a3cbadea5d9660b3091656b,北京超图信息技术有限公司,北京超图信息技术有限公司,王尔琪,2000 万人民币,2006-07-17,80,https://m.tianyancha.com/company/30582606
5a3cbadfa5d9660b3091656c,清华大学微电子学研究所,清华大学微电子研究所实验厂,,-,-,14,https://m.tianyancha.com/company/3003750310
5a3cbae0a5d9660b3091656d,国网电子商务有限公司,国网电子商务有限公司,杨东伟,100000 万人民币,2016-01-13,91,https://m.tianyancha.com/company/2352466496
5a3cbae1a5d9660b3091656e,北京足坛之星投资有限公司,北京足坛之星投资有限公司,刘维建,3000 万人民币,2014-08-28,99,https://m.tianyancha.com/company/27294678
5a3cbae2a5d9660b3091656f,华强方特(厦门)动漫有限公司,华强方特（厦门）动漫有限公司,丁亮,2500.000000万人民币,2016-09-09,67,https://m.tianyancha.com/company/2969067829
5a3cbae4a5d9660b30916570,中国科学院软件研究所,中国科学院软件研究所,郭锐锋,5666万人民币,-,96,https://m.tianyancha.com/company/13713249
5a3cbae4a5d9660b30916571,北京华道资本投资有限公司,北京华道资本投资有限公司,陈长春,1000 万人民币,2011-09-07,73,https://m.tianyancha.com/company/29060277
5a3cbae5a5d9660b30916572,北京圣康汇金科技有限公司,北京圣康汇金科技有限公司,吴新杰,1256.56 万人民币,2002-07-18,74,https://m.tianyancha.com/company/3069273567
5a3cbae6a5d9660b30916573,Esri中国信息技术有限公司,易智瑞（中国）信息技术有限公司,何宁,5000 万元 人民币,2011-10-21,77,https://m.tianyancha.com/company/19149564
5a3cbae7a5d9660b30916574,北部资产经营股份有限公司,北部资产经营股份有限公司,王醒,14500 万人民币,1997-08-20,81,https://m.tianyancha.com/company/2343952503
5a3cbae8a5d9660b30916575,北京苏神科技发展有限公司,北京苏神科技发展有限公司,张维挺,1000 万人民币,2015-01-07,65,https://m.tianyancha.com/company/29760055
5a3cbae9a5d9660b30916576,智惠信息咨询（北京）有限公司,智惠信息咨询（北京）有限公司,朱文会,1000 万人民币,2017-03-21,57,https://m.tianyancha.com/company/3043492684
5a3cbaeaa5d9660b30916577,杭州释码云信息技术有限公司,杭州释码云信息技术有限公司,王晓鹏,1000.000000万人民币,2016-08-18,72,https://m.tianyancha.com/company/2449377210
5a3cbaeba5d9660b30916578,北京金准基因科技有限责任公司,北京金准基因科技有限责任公司,安冬艳,1000 万人民币,2013-04-09,69,https://m.tianyancha.com/company/110157807
5a3cbaeca5d9660b30916579,海鸿达(北京)餐饮管理有限公司,海鸿达（北京）餐饮管理有限公司,杨利娟,12500万人民币,2011-01-26,80,https://m.tianyancha.com/company/26438267
5a3cbaeda5d9660b3091657a,北京四合天地科技有限公司,北京四合天地科技有限公司,万国德,4000 万人民币,2007-01-05,69,https://m.tianyancha.com/company/11431280
5a3cbaeea5d9660b3091657b,河北逗付科技有限公司北京分公司,河北逗付科技有限公司北京分公司,李欣芮,-,2016-07-04,20,https://m.tianyancha.com/company/2554566575
5a3cbaf0a5d9660b3091657c,新拓尼克科技研发中心,新拓尼克（北京）科技研发中心有限公司,伯恩·杨森,200 万美元,2005-10-09,91,https://m.tianyancha.com/company/9509881
5a3cbaf1a5d9660b3091657d,东芝医疗系统(中国)有限公司,东芝医疗系统（中国）有限公司,泷口登志夫,1100 万美元,2003-04-02,85,https://m.tianyancha.com/company/25047959
5a3cbaf2a5d9660b3091657e,康明斯(中国)投资有限公司,康明斯（中国）投资有限公司,STEVEN M.CHAPMAN,12477 万美元,1997-01-06,99,https://m.tianyancha.com/company/13848322
5a3cbaf3a5d9660b3091657f,北京博图纵横科技有限责任公司,北京博图纵横科技有限责任公司,阮勇,2010 万人民币,2011-07-19,67,https://m.tianyancha.com/company/27563733
5a3cbaf4a5d9660b30916580,卡尤迪生物科技(北京)有限公司,卡尤迪生物科技（北京）有限公司,李响,4747.79 万元 人民币,2009-12-04,92,https://m.tianyancha.com/company/13937109
5a3cbaf5a5d9660b30916581,北京若森数字科技有限公司,北京若森数字科技有限公司,张轶弢,4500 万人民币,2003-11-12,97,https://m.tianyancha.com/company/21405628
5a3cbaf6a5d9660b30916582,恒信东方文化股份有限公司,恒信东方文化股份有限公司,孟宪民,51460.7876万人民币,2001-11-03,84,https://m.tianyancha.com/company/3052110105
5a3cbaf7a5d9660b30916583,北京希望组生物科技有限公司,北京希望组生物科技有限公司,汪德鹏,148.0263 万人民币,2014-06-25,87,https://m.tianyancha.com/company/49853752
5a3cbaf8a5d9660b30916584,北京人和创建信息技术有限公司,北京人和创建信息技术有限公司,苏哲青,1020 万人民币,2007-05-17,76,https://m.tianyancha.com/company/24603472
5a3cbaf9a5d9660b30916585,北京宝兰德软件股份有限公司,北京宝兰德软件股份有限公司,易存道,3000 万元 人民币,2008-03-27,76,https://m.tianyancha.com/company/2314114278
5a3cbafaa5d9660b30916586,兰亭集势,深圳市兰亭汇通科技有限公司北京分公司,文心,-,2009-10-27,40,https://m.tianyancha.com/company/16624861
5a3cbafba5d9660b30916587,开心网,北京开心人信息技术有限公司,周斌,1298 万人民币,2008-02-26,87,https://m.tianyancha.com/company/12690983
5a3cbafca5d9660b30916588,AVATRADE,费示达企业管理咨询（上海）有限公司,Daire Ferguson,100万人民币,2015-03-31,70,https://m.tianyancha.com/company/2339105179
5a3cbafda5d9660b30916589,北京京穗蓝盾信息安全技术有限公司,北京京穗蓝盾信息安全技术有限公司,邓佳敏,1000 万人民币,2015-07-07,63,https://m.tianyancha.com/company/2318815088
5a3cbafea5d9660b3091658a,北京新商界网络科技集团有限公司,北京新商界网络科技集团有限公司,仇文英,98000 万人民币,2015-11-18,35,https://m.tianyancha.com/company/3071246495
5a3cbaffa5d9660b3091658b,北京易米云佳网络科技有限公司,北京易米云佳网络科技有限公司,周立,1850.000000万美元,2014-12-19,76,https://m.tianyancha.com/company/32547508
5a3cbb00a5d9660b3091658c,国信优易数据有限公司,国信优易数据有限公司,张弛,7122.5 万人民币,2015-03-26,93,https://m.tianyancha.com/company/2314070503
5a3cbb01a5d9660b3091658d,信广投资管理集团有限责任公司,信广投资管理集团有限责任公司,林学思,5000 万元 人民币,2014-06-12,97,https://m.tianyancha.com/company/2314002707
5a3cbb02a5d9660b3091658e,北京小鸟看看科技有限公司,北京小鸟看看科技有限公司,周宏伟,1000 万元 人民币,2015-04-27,71,https://m.tianyancha.com/company/1292227588
5a3cbb03a5d9660b3091658f,汉王科技股份有限公司,汉王科技股份有限公司,刘迎建,21709.9792 万人民币,1998-09-11,98,https://m.tianyancha.com/company/11741687
5a3cbb04a5d9660b30916590,北京东软望海科技有限公司,北京东软望海科技有限公司,卢朝霞,6087.7052 万人民币,2003-05-27,76,https://m.tianyancha.com/company/25138296
5a3cbb05a5d9660b30916591,北京福通互联科技有限公司,北京福通互联科技有限公司,王泽,2800.000000万人民币,2016-06-24,75,https://m.tianyancha.com/company/2542423554
5a3cbb06a5d9660b30916592,北京快鱼电子股份公司,北京快鱼电子股份公司,刘庄,2000 万人民币,2006-12-12,87,https://m.tianyancha.com/company/2350536938
5a3cbb07a5d9660b30916593,北京宅急送快运股份有限公司,北京宅急送快运股份有限公司,王洪涛,35428.0923 万人民币,1995-10-05,98,https://m.tianyancha.com/company/9123818
5a3cbb08a5d9660b30916594,天碧科技有限公司,天碧科技有限公司,徐佐,5000万人民币,2017-04-05,83,https://m.tianyancha.com/company/3047432609
5a3cbb09a5d9660b30916595,北京学神科技有限公司,北京学神科技有限公司,蔡晓杰,200万人民币,2014-09-03,55,https://m.tianyancha.com/company/34716203
5a3cbb0aa5d9660b30916596,南京恒略信息技术有限公司,南京恒略信息技术有限公司,杨树刚,501万人民币,2013-08-26,61,https://m.tianyancha.com/company/2349138143
5a3cbb0ba5d9660b30916597,北京热刺激光技术有限责任公司,北京热刺激光技术有限责任公司,陈韵,5270 万人民币,2008-05-12,84,https://m.tianyancha.com/company/21158413
5a3cbb0ca5d9660b30916598,坤舆天气(北京)科技有限公司,坤舆科技（广州）有限公司,袁文天,1000万人民币,2016-05-11,73,https://m.tianyancha.com/company/3123930689
5a3cbb0da5d9660b30916599,北京国信桥通信工程有限公司,北京国信桥通信工程有限公司,谷俊平,5005 万人民币,1996-09-26,86,https://m.tianyancha.com/company/19045803
5a3cbb0ea5d9660b3091659a,北京必然如此网络技术有限公司,北京必然如此网络技术有限公司,吴钢,1000 万人民币,2014-09-26,82,https://m.tianyancha.com/company/2353044661
5a3cbb0fa5d9660b3091659b,北京数王科技有限公司,北京数王科技有限公司,何涛,6000 万人民币,2015-05-29,71,https://m.tianyancha.com/company/1389805226
